window,frame,budget,slots,scenario,contrast,estimate,ci_low,ci_high,ci90_low,ci90_high,within_five,ci95_half_width,passes_original_precision_gate
two_year,without_2020,10,686,missing_percentile_0,variance minus lottery,2.7674186883244616,0.5515924097117607,4.8203595099616745,0.9327420212088756,4.542170819238437,True,2.134383550124957,True
two_year,without_2020,10,686,missing_percentile_0,D2 minus lottery,-1.51771768624495,-3.7703106760729974,0.38446041074189546,-3.5259228454524716,-0.046255716757188245,True,2.0773855434074466,True
two_year,without_2020,10,686,missing_percentile_0,max_resid minus lottery,-0.11904255719986168,-2.0183925990946823,2.106367450385396,-1.762130461282253,1.71343468162763,True,2.0623800247400395,True
two_year,without_2020,10,686,missing_percentile_0,mean minus D2,11.402048797949142,8.131003254973967,14.554296995513004,8.827472120548043,14.07689905536928,False,3.2116468702695187,True
two_year,without_2020,10,686,missing_percentile_0,variance minus D2,4.2851363745694115,2.1187144841743843,6.918904930351428,2.468326854387779,6.532587886077557,False,2.400095223088522,True
two_year,without_2020,10,686,missing_pool_mean,mean minus lottery,5.0533933937539,3.0244783429267255,6.651064005779329,3.3245818571827623,6.345605039936921,False,1.8132928314263017,True
two_year,without_2020,10,686,missing_pool_mean,max minus lottery,3.984296195870364,2.5193262671125343,6.081824574279064,2.815863744112839,5.7857368618590215,False,1.781249153583265,True
two_year,without_2020,10,686,missing_pool_mean,variance minus lottery,1.3146703631106078,-0.2598943924458947,2.9831422491742607,-0.04062617260826293,2.7473417122697055,True,1.6215183208100776,True
two_year,without_2020,10,686,missing_pool_mean,D2 minus lottery,-0.6911223470611745,-2.3028343997336993,0.720297922421606,-2.130341312794508,0.4746227214638497,True,1.5115661610776527,True
two_year,without_2020,10,686,missing_pool_mean,max_resid minus lottery,-0.9283370147214711,-2.4330471319587,0.8246477921103803,-2.1742488914664184,0.5578051108997591,True,1.6288474620345403,True
two_year,without_2020,10,686,missing_pool_mean,mean minus D2,5.744515740815075,3.23160755471596,8.168946242140883,3.6263857032637494,7.761398115869296,False,2.4686693437124614,True
two_year,without_2020,10,686,missing_pool_mean,variance minus D2,2.0057927101717823,0.25263357008432513,4.024684439676773,0.5857625839571661,3.710895928925336,True,1.886025434796224,True
two_year,without_2020,10,686,missing_zero_citation_percentile,mean minus lottery,7.877905433524077,5.55754049988065,9.718258594794836,5.904400367398633,9.362092784443185,False,2.080359047457093,True
two_year,without_2020,10,686,missing_zero_citation_percentile,max minus lottery,5.368800810128022,3.7130635174685693,7.743533695420498,4.082945737039121,7.417250320757023,False,2.0152350889759645,True
two_year,without_2020,10,686,missing_zero_citation_percentile,variance minus lottery,2.185549029987399,0.32092307578563894,3.9713920063705643,0.652800891046553,3.7302217112183387,True,1.8252344652924628,True
two_year,without_2020,10,686,missing_zero_citation_percentile,D2 minus lottery,-1.1609273927297465,-3.075429962106779,0.45267527010355174,-2.8397600279695583,0.13067478584125986,True,1.7640526161051653,True
two_year,without_2020,10,686,missing_zero_citation_percentile,max_resid minus lottery,-0.4455238471336287,-2.044990326273154,1.4449670861409827,-1.8132503651235559,1.1325578782106702,True,1.7449787062070685,True
two_year,without_2020,10,686,missing_zero_citation_percentile,mean minus D2,9.038832826253824,6.204570701249697,11.709658015227053,6.701584224956305,11.313984039107195,False,2.752543656988678,True
two_year,without_2020,10,686,missing_zero_citation_percentile,variance minus D2,3.3464764227171457,1.5151086989865312,5.496219672860051,1.8163453606192959,5.204995179912661,False,1.9905554869367599,True
two_year,with_2020,1,78,observed_only,mean minus lottery,9.250378124531125,1.3071799256947563,15.072305940185991,2.4890678341489205,13.604320793646043,False,6.882563007245618,False
two_year,with_2020,1,78,observed_only,max minus lottery,8.474250786741258,1.5934523231799638,15.657146571102784,2.5259391892081355,14.444738145426484,False,7.03184712396141,False
two_year,with_2020,1,78,observed_only,variance minus lottery,1.677835278885297,-4.778407499001055,10.010505055987355,-3.5846565793121057,8.790895707039027,False,7.394456277494205,False
two_year,with_2020,1,78,observed_only,D2 minus lottery,3.23575478307999,-6.069853302788714,9.09630556209215,-5.051941647147691,8.093352602319088,False,7.583079432440432,False
two_year,with_2020,1,78,observed_only,max_resid minus lottery,-0.4435673449775095,-6.588972448526282,8.800637079706139,-5.436333390937426,7.40067339196273,False,7.69480476411621,False
two_year,with_2020,1,78,observed_only,mean minus D2,6.014623341451134,-3.0780412051657753,17.115276461599766,-1.8056786654476524,15.49955122249431,False,10.09665883338277,False
two_year,with_2020,1,78,observed_only,variance minus D2,-1.5579195041946932,-7.733799319242607,9.859245701155196,-5.94182375876457,8.477061354671207,False,8.796522510198901,False
two_year,with_2020,1,78,missing_percentile_0,mean minus lottery,11.47405022473123,3.5398301723265924,16.88686477643431,4.466080086038835,15.65066078187366,False,6.67351730205386,False
two_year,with_2020,1,78,missing_percentile_0,max minus lottery,6.920760642656816,0.728821529452185,14.965447039064912,2.0534842523124914,13.715285556898115,False,7.118312754806364,False
two_year,with_2020,1,78,missing_percentile_0,variance minus lottery,4.223226849086068,-2.283552397050309,12.036304111315607,-1.3220200577688583,10.890702219249647,False,7.159928254182958,False
two_year,with_2020,1,78,missing_percentile_0,D2 minus lottery,-1.6053127463277086,-9.18144988605888,4.269696315611735,-8.068000113122444,3.3015244565841755,False,6.725573100835307,False
two_year,with_2020,1,78,missing_percentile_0,max_resid minus lottery,-2.29646602978222,-7.594891794842746,6.662306397144429,-6.626985235522634,5.32684497171212,False,7.128599095993588,False
two_year,with_2020,1,78,missing_percentile_0,mean minus D2,13.079362971058938,2.5304764362263743,21.835540407719524,4.215272987431734,20.019164428426947,False,9.652531985746574,False
two_year,with_2020,1,78,missing_percentile_0,variance minus D2,5.828539595413776,-0.8063720162220119,15.790457009505243,0.6381292246248599,14.457256753678843,False,8.298414512863628,False
two_year,with_2020,1,78,missing_pool_mean,mean minus lottery,7.265557620057926,0.8766277468731348,11.791774086708681,1.7527381836892808,10.64556861164401,False,5.457573169917773,False
two_year,with_2020,1,78,missing_pool_mean,max minus lottery,5.996492196906566,0.9504064792779662,11.442409908769513,1.7002637128287854,10.66998679440765,False,5.246001714745773,False
