budget_pct,slots,rule,scenario,resolved_selected,coverage,mean_percentile,ci_low,ci_high,difference_lottery,difference_ci_low,difference_ci_high
1,71,D2,observed_only,42.0,0.5915492957746479,46.40364101201438,35.96196241042826,53.019675007993946,3.7657302162536936,-6.615479306309596,10.349787070306888
1,71,D2,missing_percentile_0,42.0,0.5915492957746479,27.450041162036676,19.46727696407508,34.54964022364415,-1.8967564509456558,-9.85734699768074,5.155953547690989
1,71,D2,missing_pool_mean,42.0,0.5915492957746479,45.577242410183864,39.383814173452926,49.58793946742753,2.4254470810942763,-3.6739315489122992,6.445128446151667
1,71,D2,missing_zero_citation_percentile,42.0,0.5915492957746479,34.99829070237813,27.972967479130524,40.26121040314181,-0.006554984667779706,-6.9233067587274295,5.237080737789624
1,71,mean,observed_only,56.0,0.7887323943661971,53.32710266933318,45.241381252206104,58.68220566558746,10.68919187357249,2.72793552372397,15.979201708321291
1,71,mean,missing_percentile_0,56.0,0.7887323943661971,42.060813372995185,32.862249513991266,47.6200455583346,12.714015760012852,3.501204843224031,18.286947602434577
1,71,mean,missing_pool_mean,56.0,0.7887323943661971,51.362005409893015,44.95491680773095,55.31062882678371,8.210210080803428,1.976651350399806,12.163298380657563
1,71,mean,missing_zero_citation_percentile,56.0,0.7887323943661971,45.811004341425075,38.25254365901069,50.58278389227271,10.806158654379168,3.1847388911150527,15.528696935807105
1,71,variance,observed_only,54.0,0.7605633802816901,43.346261565190474,36.33818947923723,51.592231303903,0.708350769429785,-6.284005634396644,8.901521218653123
1,71,variance,missing_percentile_0,54.0,0.7605633802816901,32.967579218595574,25.852386614997467,40.86908041655794,3.6207816056132422,-3.470354747714589,11.392028486429922
1,71,variance,missing_pool_mean,54.0,0.7605633802816901,43.4345599031294,38.237404429514925,49.58546608779882,0.2827645740398097,-4.896344218135817,6.527880247054584
1,71,variance,missing_zero_citation_percentile,54.0,0.7605633802816901,37.15126137636637,31.141082341357645,44.13860499991571,2.146415689320463,-3.804575178480158,9.054651927321434
