budget_pct,slots,rule,scenario,resolved_selected,coverage,mean_percentile,ci_low,ci_high,difference_lottery,difference_ci_low,difference_ci_high
1,48,D2,observed_only,33.0,0.6875,46.99033433647522,35.23705008460466,54.44373001258102,5.607620415282987,-6.2060432141889486,13.070325521396507
1,48,D2,missing_percentile_0,33.0,0.6875,32.30585485632671,21.41209541922701,39.93002357424966,1.3605072973987475,-9.317685159479774,9.0033058470484
1,48,D2,missing_pool_mean,33.0,0.6875,45.67012060987461,37.874614497427174,50.931190232452764,3.936021933077896,-3.9281334466363242,9.274522650326787
1,48,D2,missing_zero_citation_percentile,33.0,0.6875,37.40120368460182,28.055164039750576,43.786817521991914,2.4334003395774246,-6.793975009642575,8.822673548606645
1,48,mean,observed_only,39.0,0.8125,53.65672465185465,44.53814922943018,60.367728793210176,12.274010730662418,3.1941434865523544,18.84728872786017
1,48,mean,missing_percentile_0,39.0,0.8125,43.596088779631906,33.65968022430924,49.80530030437223,12.650741220703942,2.575840428895101,18.909546515901145
1,48,mean,missing_pool_mean,39.0,0.8125,51.590293675446695,44.214594620076944,56.63372227875438,9.856194998649983,2.4037335702616707,14.837860221575779
1,48,mean,missing_zero_citation_percentile,39.0,0.8125,46.54191613227638,37.88055734497643,51.99083979263217,11.574112787251984,3.039704995653453,17.0839313517512
1,48,variance,observed_only,36.0,0.75,40.28006357619887,32.18327318052049,49.73885656692121,-1.1026503449933642,-9.124857550447983,8.418436636286687
1,48,variance,missing_percentile_0,36.0,0.75,30.210047682149153,22.84108769605367,39.49396822895879,-0.7352998767788108,-8.145252501609711,8.674819222416568
1,48,variance,missing_pool_mean,36.0,0.75,40.8892830068305,34.83528337193082,48.00129415617803,-0.8448156699662093,-7.034715679747955,6.302371441963545
1,48,variance,missing_zero_citation_percentile,36.0,0.75,34.23063577260894,27.60083492550532,42.479217882782656,-0.7371675724154514,-7.309919386659827,7.406685609789103
1,48,max,observed_only,33.0,0.6875,51.97811002738738,42.221956622697626,61.17257233281007,10.595396106195146,0.6953897934867694,19.81555310713229
1,48,max,missing_percentile_0,33.0,0.6875,35.734950643828824,27.66240366806503,45.642783445400816,4.789603084900861,-3.2008358161783503,14.618586134815569
1,48,max,missing_pool_mean,33.0,0.6875,49.150090149924836,42.36284553904631,55.94719017052215,7.415991473128123,0.6465850669137994,14.058445270790278
1,48,max,missing_zero_citation_percentile,33.0,0.6875,40.74587012564466,33.4404146802189,49.23105722883073,5.778066780620264,-1.612930287084763,14.300456241691736
1,48,max_resid,observed_only,31.0,0.6458333333333334,39.501353949606745,32.03329606182618,51.35178007405908,-1.8813599715854892,-9.205890460036473,9.979328147316854
1,48,max_resid,missing_percentile_0,31.0,0.6458333333333334,25.511291092454357,19.059328832330706,37.0212604876962,-5.434056466473606,-11.686822042829634,5.926644676149117
1,48,max_resid,missing_pool_mean,31.0,0.6458333333333334,40.65214284184179,35.72184113852201,48.63394181736824,-1.0819558349549254,-5.920765445003135,6.83397266661693
1,48,max_resid,missing_zero_citation_percentile,31.0,0.6458333333333334,31.200477292774366,25.915311332003814,41.23681061988072,-3.767326052250027,-8.921114197612125,6.143293512188002
1,48,lottery,observed_only,35.89365080446973,0.7477843917597861,41.382713921192234,40.84297339745592,41.922166938586635,0.0,0.0,0.0
1,48,lottery,missing_percentile_0,35.89365080446973,0.7477843917597861,30.945347558927963,30.366153834197053,31.532301796149945,0.0,0.0,0.0
1,48,lottery,missing_pool_mean,35.89365080446973,0.7477843917597861,41.73409867679671,41.13663849176213,42.30063770198932,0.0,0.0,0.0
1,48,lottery,missing_zero_citation_percentile,35.89365080446973,0.7477843917597861,34.96780334502439,34.45296334746527,35.49938073921704,0.0,0.0,0.0
2,94,D2,observed_only,69.0,0.7340425531914894,43.94712906678959,37.123819869884656,50.423963024687744,2.472042408924935,-4.319876014977057,8.979964628487858
2,94,D2,missing_percentile_0,69.0,0.7340425531914894,32.259062825622145,25.839032122725634,38.165142944802774,1.4381048292791547,-4.929366058545753,7.292579791221161
2,94,D2,missing_pool_mean,69.0,0.7340425531914894,43.647646852319475,38.54794710367004,48.45280711649385,1.8348948861436938,-3.192419373157679,6.598471113034535
2,94,D2,missing_zero_citation_percentile,69.0,0.7340425531914894,36.566351825169285,30.98798554123791,41.916884604279986,1.6462299366476998,-3.9019117611371805,6.978932605007222
2,94,mean,observed_only,73.0,0.776595744680851,50.47323509048408,45.47848254366087,57.929658669930404,8.998148432619423,3.983195060252336,16.44125768423835
2,94,mean,missing_percentile_0,73.0,0.776595744680851,39.19729959154615,34.904280467767784,46.56806918423691,8.376341595203158,4.203476568745012,15.79096601552635
2,94,mean,missing_pool_mean,73.0,0.776595744680851,48.83118776942954,44.96794502602822,54.68768630848686,7.018435803253759,3.210372927753719,12.768255053392414
2,94,mean,missing_zero_citation_percentile,73.0,0.776595744680851,42.81319921531927,39.07758745819811,49.35246906146004,7.8930773267976875,4.187616195046336,14.510023803941253
2,94,variance,observed_only,70.0,0.7446808510638298,41.54251929360911,34.49364109537998,47.66806283700297,0.0674326357444528,-6.8557142084028095,6.148330241732249
2,94,variance,missing_percentile_0,70.0,0.7446808510638298,30.935918622900406,24.174000380364447,36.6782685982543,0.11496062655741568,-6.508683726349703,5.724454440388959
2,94,variance,missing_pool_mean,70.0,0.7446808510638298,41.79025000032144,36.68674319774282,46.40263767548006,-0.022501965854338835,-5.047373591013387,4.503622340545418
2,94,variance,missing_zero_citation_percentile,70.0,0.7446808510638298,34.96022799685672,29.215701924522495,40.08298232484873,0.04010610833513795,-5.7362722749338,5.201003570511608
2,94,max,observed_only,69.0,0.7340425531914894,50.19353706980971,43.39813012728233,56.575028739672106,8.71845041194505,1.9662211723242122,15.049180706268784
2,94,max,missing_percentile_0,69.0,0.7340425531914894,36.84419210443479,30.258568585048675,42.96752823972344,6.023234108091799,-0.5241593690612004,12.085604145967777
2,94,max,missing_pool_mean,69.0,0.7340425531914894,48.27004665419565,43.266289961188015,53.055753025465506,6.457294688019871,1.4585129791296862,11.176962262329416
2,94,max,missing_zero_citation_percentile,69.0,0.7340425531914894,41.15044976329328,35.30555904063129,46.60375985195342,6.230327874771696,0.2988897317592148,11.539901135750021
2,94,max_resid,observed_only,67.0,0.7127659574468085,45.31931127971052,37.431709517540675,51.18372134267585,3.8442246218458607,-3.98423391510775,9.684361152844248
2,94,max_resid,missing_percentile_0,67.0,0.7127659574468085,32.30206229511282,25.424010490104788,38.52354616801317,1.4811042987698286,-5.334382005302503,7.6214553620170635
2,94,max_resid,missing_pool_mean,67.0,0.7127659574468085,44.519739364216065,38.95075575795314,48.90880228267598,2.706987398040283,-2.7773176132324533,7.050035558451981
2,94,max_resid,missing_zero_citation_percentile,67.0,0.7127659574468085,36.87387711334031,30.733347178297638,42.264124562351235,1.9537552248187282,-4.19562919714205,7.1929428282251076
2,94,lottery,observed_only,69.85326096014,0.7431197974482979,41.47508665786466,40.929578214204845,42.01549276426321,0.0,0.0,0.0
2,94,lottery,missing_percentile_0,69.85326096014,0.7431197974482979,30.82095799634299,30.23273887610038,31.41241608376678,0.0,0.0,0.0
2,94,lottery,missing_pool_mean,69.85326096014,0.7431197974482979,41.81275196617578,41.213049605123885,42.38925453282827,0.0,0.0,0.0
2,94,lottery,missing_zero_citation_percentile,69.85326096014,0.7431197974482979,34.920121888521585,34.40218559718406,35.4543658325889,0.0,0.0,0.0
5,230,D2,observed_only,158.0,0.6869565217391305,39.42523587946412,35.03007525722208,43.227086542516766,-2.0656596332745067,-6.384267056878149,1.7574708895477018
5,230,D2,missing_percentile_0,158.0,0.6869565217391305,27.08342290850144,23.60860551362638,30.93095967060354,-3.6192184171574446,-7.059183795408052,0.19542695397799978
5,230,D2,missing_pool_mean,158.0,0.6869565217391305,40.4956257414891,37.41681735768255,43.20201519036319,-1.3352391796575631,-4.397688414342773,1.301696741018865
5,230,D2,missing_zero_citation_percentile,158.0,0.6869565217391305,32.105952103612054,28.936799302323166,35.43731445376049,-2.7472284733593995,-5.851485821665416,0.5390477792594043
5,230,mean,observed_only,184.0,0.8,50.08352039691831,46.021205952467824,53.81854661118741,8.592624884179685,4.602498376206774,12.37052413562489
5,230,mean,missing_percentile_0,184.0,0.8,40.06681631753465,36.25869881984124,43.64188094999669,9.364174991875768,5.535056430799832,12.870101007419425
5,230,mean,missing_pool_mean,184.0,0.8,48.63585293518924,45.39812774839269,51.66756913200367,6.8049880140425785,3.5854229131711817,9.767784389208678
5,230,mean,missing_zero_citation_percentile,184.0,0.8,43.25488456148329,39.761796304396455,46.430967765905606,8.401703984511833,4.902641644021245,11.572185867939263
5,230,variance,observed_only,169.0,0.7347826086956522,43.39772096167127,39.346242913559784,47.85904214479025,1.9068254489326435,-2.1333887870590447,6.325199757302958
5,230,variance,missing_percentile_0,169.0,0.7347826086956522,31.8878906196628,27.9203717758247,35.89653399610097,1.185249294003917,-2.6135924847113383,5.109990717075401
5,230,variance,missing_pool_mean,169.0,0.7347826086956522,43.197953078273684,40.20302915608413,46.5171044835542,1.3670881571270215,-1.585982816642913,4.583248950597063
5,230,variance,missing_zero_citation_percentile,169.0,0.7347826086956522,36.09766083810093,32.659036921491214,39.6555637134319,1.2444802611294747,-2.092877988606536,4.721716958368646
5,230,max,observed_only,176.0,0.7652173913043478,48.97897698970674,44.884723393662476,53.17407639359031,7.488081476968112,3.449953685322113,11.620904726235679
5,230,max,missing_percentile_0,176.0,0.7652173913043478,37.47956500081907,33.59986978647206,41.739272777783036,6.776923675160187,2.924555391226098,10.904121154164457
5,230,max,missing_pool_mean,176.0,0.7652173913043478,47.5317323691189,44.38414261330893,50.78000234996691,5.700867447972236,2.586742404231199,8.89360771073715
5,230,max,missing_zero_citation_percentile,176.0,0.7652173913043478,41.232039193571886,37.790087415997874,44.9755229778908,6.378858616600432,3.018126458758346,9.980963117925505
5,230,max_resid,observed_only,171.0,0.7434782608695653,42.61542483964235,38.24823061262877,46.53152408441069,1.1245293269037262,-3.2243326767833045,4.913974129021336
5,230,max_resid,missing_percentile_0,171.0,0.7434782608695653,31.683641945994967,27.698081454834135,35.38619711342557,0.9810006203360828,-3.0180447159824593,4.5217754810614315
5,230,max_resid,missing_pool_mean,171.0,0.7434782608695653,42.626666837115074,39.29525270007217,45.51769281292197,0.7958019159684113,-2.4481914644774956,3.6460752182059424
5,230,max_resid,missing_zero_citation_percentile,171.0,0.7434782608695653,35.76040346878092,32.23090836246352,39.05251771646965,0.907222891809468,-2.555285640978099,4.055479597031533
5,230,lottery,observed_only,170.1965555969616,0.7399850243346155,41.490895512738625,40.94617469572123,42.03529167297929,0.0,0.0,0.0
5,230,lottery,missing_percentile_0,170.1965555969616,0.7399850243346155,30.702641325658885,30.114698700865322,31.29974229970191,0.0,0.0,0.0
5,230,lottery,missing_pool_mean,170.1965555969616,0.7399850243346155,41.83086492114666,41.22389237693934,42.41155130015682,0.0,0.0,0.0
5,230,lottery,missing_zero_citation_percentile,170.1965555969616,0.7399850243346155,34.853180576971454,34.33169155330951,35.38816817756875,0.0,0.0,0.0
10,459,D2,observed_only,334.0,0.7276688453159041,40.848613482432775,37.90343914016383,43.38326754603082,-0.6478060581634466,-3.6432757174719743,1.8836158083459156
10,459,D2,missing_percentile_0,334.0,0.7276688453159041,29.724263405517533,26.842057405931516,32.17548642763674,-0.9614233928245994,-3.773053089467604,1.354253227528159
10,459,D2,missing_pool_mean,334.0,0.7276688453159041,41.401578677447354,39.28032722949246,43.343406324039854,-0.43422630154301345,-2.5603294319744547,1.4122458273698393
10,459,D2,missing_zero_citation_percentile,334.0,0.7276688453159041,34.09667407968487,31.618021374336397,36.3026724471831,-0.7478042656208004,-3.207455848047842,1.3241577789316252
10,459,mean,observed_only,376.0,0.8191721132897604,49.614777916663776,46.77313977165889,52.270554601564925,8.118358376067555,5.376755035191518,10.719914870745091
10,459,mean,missing_percentile_0,376.0,0.8191721132897604,40.6430424763956,37.771358631038396,43.15109794879984,9.957355678053467,7.197035302863645,12.35931324406663
10,459,mean,missing_pool_mean,376.0,0.8191721132897604,48.38550659355591,46.019152741553995,50.53584886446022,6.549701614565542,4.276742137227668,8.65286048640718
10,459,mean,missing_zero_citation_percentile,376.0,0.8191721132897604,43.52375965852355,40.97326459473017,45.84587216601595,8.679281313217885,6.1914187139067565,10.941578413207424
10,459,variance,observed_only,353.0,0.7690631808278867,45.31933189654545,42.53339185721028,48.26568893152545,3.822912355949228,1.1546732513677735,6.773441392473996
10,459,variance,missing_percentile_0,353.0,0.7690631808278867,34.85342954135195,32.003071979489384,37.55090243512348,4.167742743009818,1.4463931749285848,6.8273328026679465
10,459,variance,missing_pool_mean,353.0,0.7690631808278867,44.73148056900781,42.57051721917798,47.051583555742326,2.89567559001744,0.8450077402315233,5.159177087055696
10,459,variance,missing_zero_citation_percentile,353.0,0.7690631808278867,38.548388208068836,36.14516851064849,40.99629646970518,3.703909862763169,1.3315676192690526,6.125924384737971
10,459,max,observed_only,349.0,0.7603485838779956,48.171009116833346,46.002960558398115,51.77829504187986,6.674589576237125,4.619744572352579,10.225220898970024
